isco88,n_onetsoc,n_matched_althoff,auto_genai,augment_genai,atlas_exposure,match,isco08_label_approx
8271,4,4,0.07498816872147873,1.1409681956717654,1.7283966231127794,direct,
8272,2,2,0.06423834712646825,1.1785072062078505,1.692360311059908,direct,
8273,2,1,0.081570996939577,1.1556268877768503,1.8371975806451613,direct,
8274,4,4,0.08559710795625522,1.1893290887262635,1.7789723519380338,direct,
8275,2,2,0.062003376939341506,1.1858617608872173,1.7851677052785924,direct,
8276,2,1,0.081570996939577,1.1556268877768503,1.8371975806451613,direct,
8277,3,3,0.09998422496197164,1.1804065736358236,1.794250525946704,direct,
8278,2,2,0.06423834712646825,1.1785072062078505,1.692360311059908,direct,
8279,2,2,0.09257097629657726,1.167812126218442,1.771859659887798,direct,
8281,5,5,0.0,1.2124617292059827,1.2557168743696259,direct,
8282,2,2,0.06247146300045655,1.2249679351597584,1.3332493279569895,direct,
8283,5,5,0.08096088124280185,1.2188567316181835,1.4773568449557244,direct,
8284,4,3,0.009094809042299434,1.213275467004381,1.4518948334644637,direct,
8285,2,1,0.045575437048235,1.2321687616398818,1.2594086021505375,direct,
8286,1,0,,,,direct,
8290,5,4,0.0827516262438959,1.192449670445271,1.676418309339437,direct,
8311,3,3,0.04611802929525723,1.1680877650762536,1.0865694789081886,direct,Locomotive engine drivers
8312,3,2,0.154323008279367,1.18951715790585,1.488479262672811,direct,"Railway brake, signal and switch operators"
8321,1,0,,,,direct,Motorcycle drivers
8322,5,4,0.1783128859972649,1.1413992113592124,0.9874769197349842,direct,"Car, taxi and van drivers"
8323,3,3,0.14893632437471235,1.1174672134237322,1.3438940092165899,direct,
8324,2,2,0.08260765283913875,1.1230443640625207,1.4896456721646474,direct,
8331,3,3,0.0932036002053359,1.1706491758893,1.4249834452748082,direct,Bus and tram drivers
8332,5,5,0.0128560997114682,1.1218122640107495,0.9609681226495048,direct,Heavy truck and lorry drivers
8333,2,2,0.1369155553639451,1.1836657573377884,1.3104515266517163,direct,
8334,1,1,0.0,1.1283177740778507,1.0091397849462365,direct,
8340,2,2,0.0178371317497198,1.1369765846399111,0.8690951762708479,direct,
9111,1,1,0.1781405220525196,1.1371043292529308,,direct,Domestic cleaners and helpers
9112,1,1,0.091357015091357,1.221391911721392,1.0599798387096775,direct,"Cleaners and helpers in offices, hotels and other establishments"
9113,2,2,0.5456785075456785,1.2884330375125275,1.5777566687344915,direct,
9120,1,0,,,,direct,
9131,1,1,0.0,1.148692693551307,0.6854838709677419,direct,
9132,3,2,0.0,1.1521890164268216,0.6919056152927121,direct,
9133,2,1,0.1317994409539832,1.2597020883910623,0.9351612903225806,direct,
9141,4,2,0.04157667345626345,1.1700582924221274,0.8410991636798089,direct,
9142,1,1,0.0,1.1292619871071217,1.161935483870968,direct,
9151,1,1,0.0626562541253125,1.169515625339031,1.7172379032258065,direct,
9152,4,4,0.10573345949829292,1.1854749957538728,1.1560539430939705,direct,
9153,3,3,0.19337714266522896,1.2123797844992024,1.32284235079934,direct,
9154,0,0,0.12058895209627812,1.189123468530702,1.3987113990397058,impute_3dig,
9161,2,2,0.0855714914169636,1.1518336565113074,1.1318723702664797,direct,
9162,1,0,,,,direct,
9211,4,3,0.015064186580124,1.1544039082380102,0.9645243441590449,direct,Crop farm labourers
9212,1,0,,,,direct,Livestock farm labourers
9213,2,2,0.01555887431117745,1.124754709670094,,direct,Mixed crop and livestock farm labourers
9311,2,2,0.0,1.1332087990429733,,direct,Mining and quarrying labourers
9312,3,3,0.011578835342459267,1.1809299632450723,1.0442870996263656,direct,Civil engineering labourers
9313,9,7,0.010987465470378615,1.1810852560407419,0.7928126275324026,direct,Building construction labourers
9321,1,0,,,,direct,Hand packers
9322,2,2,0.0912565664543156,1.1614298264972003,1.6597516977928692,direct,
9331,2,0,,,,direct,Hand and pedal vehicle drivers
9332,1,0,,,,direct,Drivers of animal-drawn vehicles and machinery
9333,3,3,0.21675871067921063,1.1909800389002545,1.605510752688172,direct,Freight handlers
