soc_code_onet,soc_code,occ_title,n_tasks,auto_genai,augment_genai,phys_share,mgmt_share
19-2099.01,19-20,Remote Sensing Scientists and Technologists,24.0,0.3900663823615932,1.3034908644837808,0.07702792584867021,0.1513089426314146
19-3011.00,19-30,Economists,12.0,0.3975876685903507,1.2999999999999998,0.0,0.3453205323812822
19-3011.01,19-30,Environmental Economists,19.0,0.4645863542208997,1.3055152395213354,0.059071117299564574,0.08708272691581999
19-3022.00,19-30,Survey Researchers,15.0,0.5155369507952019,1.3177105140364995,0.0,0.2059249689125744
19-3031.01,19-30,School Psychologists,19.0,0.22815847115524585,1.2681378244558652,0.0,0.31758937047231883
19-3031.02,19-30,Clinical Psychologists,21.0,0.09786370878290966,1.2491586111932689,0.0,0.4650912987207304
19-3031.03,19-30,Counseling Psychologists,13.0,0.24275156342751564,1.2512980857129807,0.0,0.4743225337432253
19-3032.00,19-30,Industrial-Organizational Psychologists,25.0,0.23302713836881003,1.2996938020021434,0.0,0.18498574370509982
19-3039.01,19-30,Neuropsychologists and Clinical Neuropsychologists,18.0,0.06200026142600602,1.284388517340936,0.0,0.20802202578450663
19-3041.00,19-30,Sociologists,12.0,0.09632337462868189,1.3000000000000005,0.0,0.3190711688325091
19-3051.00,19-30,Urban and Regional Planners,19.0,0.2082649162479475,1.293363437200903,0.0,0.10987958229638747
19-3091.01,19-30,Anthropologists,28.0,0.041171352917657285,1.2964240842071515,0.03923842692152314,0.2244128725511742
19-3091.02,19-30,Archeologists,16.0,0.0687417037185426,1.2825490480637263,0.05502286737557169,0.1798200314955008
19-3092.00,19-30,Geographers,12.0,0.2609616617369201,1.301440372365431,0.16246557610082618,0.16564286802457118
19-3093.00,19-30,Historians,21.0,0.2350383653035805,1.3040153454514323,0.05421994799386193,0.04335038239603585
19-3094.00,19-30,Political Scientists,12.0,0.48670520476069373,1.3070520231269367,0.0,0.24393063439075138
19-3099.01,19-30,Transportation Planners,22.0,0.5967285315014157,1.294678620064963,0.0,0.09223725014064525
19-4011.01,19-40,Agricultural Technicians,26.0,0.12507739800061918,1.236971103845769,0.31145510849164093,0.08163054765304438
19-4011.02,19-40,Food Science Technicians,15.0,0.28111658849786547,1.27523809650381,0.19244663707914622,0.12348111897569791
19-4021.00,19-40,Biological Technicians,16.0,0.13115016011469646,1.2645846644791374,0.25654952035591055,0.053035142833226856
19-4031.00,19-40,Chemical Technicians,16.0,0.13138796502918054,1.2990172363147414,0.25839128712413073,0.175687936364681
19-4041.01,19-40,Geophysical Data Technicians,21.0,0.14905666614905666,1.2806440807806445,0.25019269125019267,0.15495458915495458
19-4041.02,19-40,Geological Sample Test Technicians,17.0,0.31270357931921816,1.2829761700382134,0.13132179233361915,0.049545688635007724
19-4051.01,19-40,Nuclear Equipment Operation Technicians,17.0,0.22435707966656815,1.2398610701727757,0.17986993735323678,0.0
19-4051.02,19-40,Nuclear Monitoring Technicians,19.0,0.21876990084337194,1.2535718829821347,0.29517382139169746,0.10836622694104171
19-4061.00,19-40,Social Science Research Assistants,23.0,0.5005843834830529,1.3112201951746143,0.036348762945885876,0.11652641862073386
19-4061.01,19-40,City and Regional Planning Aides,12.0,0.5009980060139722,1.3255710799579954,0.0,0.0
19-4091.00,19-40,"Environmental Science and Protection Technicians, Including Health",25.0,0.19623728156989828,1.2840205734721644,0.16928106335424853,0.1612024212896194
19-4092.00,19-40,Forensic Science Technicians,21.0,0.15317185687312576,1.2698615913055364,0.08996539940138402,0.03944636742214531
19-4093.00,19-40,Forest and Conservation Technicians,20.0,0.0953951881414433,1.2385017183534843,0.1774570444028866,0.4228178681946391
19-4099.01,19-40,Quality Control Analysts,26.0,0.39268696046105234,1.2919964993479334,0.04171934479266755,0.10424973098074489
19-4099.02,19-40,Precision Agriculture Technicians,23.0,0.6173021263079148,1.320959722561611,0.12986671780533127,0.08695652052173916
19-4099.03,19-40,Remote Sensing Technicians,22.0,0.5370760985550869,1.3082099825014804,0.27648246268221044,0.0
21-1011.00,21-10,Substance Abuse and Behavioral Disorder Counselors,23.0,0.049428104209150336,1.2517769610715688,0.0,0.26062091683006533
21-1012.00,21-10,"Educational, Guidance, School, and Vocational Counselors",34.0,0.12965863151863452,1.2708424678833699,0.0,0.3652521124610084
21-1013.00,21-10,Marriage and Family Therapists,16.0,0.1288896154489027,1.2339010807441209,0.0,0.38535867232181475
21-1014.00,21-10,Mental Health Counselors,26.0,0.08406917025220752,1.2326802800980408,0.0,0.346854305040563
21-1015.00,21-10,Rehabilitation Counselors,16.0,0.12735562173100298,1.2683890577775077,0.0,0.05592705151671732
21-1021.00,21-10,"Child, Family, and School Social Workers",23.0,0.13005964913868773,1.243268001548104,0.0,0.2741798029680444
21-1022.00,21-10,Healthcare Social Workers,16.0,0.05660097784916284,1.2607349231920728,0.0,0.3093791712435915
21-1023.00,21-10,Mental Health and Substance Abuse Social Workers,13.0,0.0,1.2597447137923417,0.0,0.36864164805924937
21-1091.00,21-10,Health Educators,16.0,0.38230059955751494,1.293399125934978,0.0,0.18734832968370824
21-1092.00,21-10,Probation Officers and Correctional Treatment Specialists,21.0,0.3303296181441784,1.278005691355727,0.0,0.24294521833862953
21-1093.00,21-10,Social and Human Service Assistants,18.0,0.2489505927510494,1.2570713594429286,0.05247013294752986,0.2620277737379722
21-1094.00,21-10,Community Health Workers,29.0,0.04111111162999999,1.2268518517583331,0.036203704674166656,0.3823148155591666
21-2011.00,21-20,Clergy,21.0,0.055126404378160104,1.2126287450157187,0.0,0.48443352211083796
21-2021.00,21-20,"Directors, Religious Activities and Education",19.0,0.10751186740798656,1.2756771848027642,0.0,0.3166713219835242
23-1011.00,23-10,Lawyers,22.0,0.45622274501845017,1.2989377170883147,0.0,0.18293637301230006
23-1012.00,23-10,Judicial Law Clerks,19.0,0.6678174750552388,1.2978534977969678,0.0,0.1628640058174723
23-1021.00,23-10,"Administrative Law Judges, Adjudicators, and Hearing Officers",13.0,0.7059453585275848,1.2914836632469742,0.0,0.23085163630530262
23-1022.00,23-10,"Arbitrators, Mediators, and Conciliators",20.0,0.6131027738627862,1.2793054972484743,0.0,0.0950372561034725
23-1023.00,23-10,"Judges, Magistrate Judges, and Magistrates",20.0,0.5792809259090798,1.2769774526100304,0.0,0.2509445467906155
23-2011.00,23-20,Paralegals and Legal Assistants,12.0,0.5866274224924307,1.3185239707260514,0.0,0.08431454893923462
23-2091.00,23-20,Court Reporters,11.0,0.9093170077304381,1.3510713610149991,0.0,0.0
23-2093.00,23-20,"Title Examiners, Abstractors, and Searchers",17.0,0.8304901153219605,1.366761439467046,0.0,0.05578120822312483
25-1011.00,25-10,"Business Teachers, Postsecondary",24.0,0.2451563202131219,1.3053060323665344,0.0,0.3677895178172612
25-1021.00,25-10,"Computer Science Teachers, Postsecondary",25.0,0.20814774695035312,1.32677349285126,0.0,0.47322107634850624
25-1022.00,25-10,"Mathematical Science Teachers, Postsecondary",22.0,0.2349159237176064,1.2973911964808733,0.0,0.3976261156735904
25-1031.00,25-10,"Architecture Teachers, Postsecondary",22.0,0.22451790900000004,1.2870648638000004,0.0,0.40207863900000007
25-1032.00,25-10,"Engineering Teachers, Postsecondary",23.0,0.22286116454852714,1.303215585164628,0.0,0.4234244793423306
25-1041.00,25-10,"Agricultural Sciences Teachers, Postsecondary",23.0,0.22648083417073167,1.2970158482082217,0.0,0.42193998390715975
25-1042.00,25-10,"Biological Science Teachers, Postsecondary",26.0,0.1898617550377881,1.2916999492671992,0.0,0.41904761570476184
25-1043.00,25-10,"Forestry and Conservation Science Teachers, Postsecondary",25.0,0.25059821801914306,1.2965575384898413,0.0,0.3871002803872089
25-1051.00,25-10,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",26.0,0.2809000589214027,1.3034703149596343,0.0,0.375871543290091
25-1052.00,25-10,"Chemistry Teachers, Postsecondary",26.0,0.22909869658197393,1.2831413128628264,0.0,0.46125611922512233
25-1053.00,25-10,"Environmental Science Teachers, Postsecondary",24.0,0.24143105031148313,1.2954587427000923,0.0,0.4178880511935371
25-1054.00,25-10,"Physics Teachers, Postsecondary",24.0,0.21806492454837687,1.2926169904845752,0.0,0.40746205881344855
25-1061.00,25-10,"Anthropology and Archeology Teachers, Postsecondary",24.0,0.30152918822140856,1.275694594459724,0.0,0.4057721266808098
25-1062.00,25-10,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",23.0,0.22416738301750647,1.2870196415831767,0.0,0.390478220514304
25-1063.00,25-10,"Economics Teachers, Postsecondary",22.0,0.23573573557807811,1.2934809812499375,0.0,0.3888888910555556
25-1064.00,25-10,"Geography Teachers, Postsecondary",25.0,0.2543774815880331,1.2890536041050162,0.0,0.38682994968729184
25-1065.00,25-10,"Political Science Teachers, Postsecondary",22.0,0.2342632312063663,1.2864449209930975,0.0,0.399737725407606
25-1066.00,25-10,"Psychology Teachers, Postsecondary",27.0,0.2243365076349524,1.278057085529144,0.0,0.40230345196544826
25-1067.00,25-10,"Sociology Teachers, Postsecondary",23.0,0.22756109059927165,1.2783364662717576,0.0,0.4174107131049107
25-1071.00,25-10,"Health Specialties Teachers, Postsecondary",23.0,0.26809470268906427,1.2988331448361725,0.0,0.43404735054453214
25-1072.00,25-10,"Nursing Instructors and Teachers, Postsecondary",28.0,0.17560007422920051,1.2779191483454342,0.0,0.4320519730243639
25-1081.00,25-10,"Education Teachers, Postsecondary",24.0,0.25380545914725255,1.2902947203620425,0.0,0.3644607581595596
25-1082.00,25-10,"Library Science Teachers, Postsecondary",24.0,0.34398699500758384,1.2930985908791548,0.0,0.4535211315126762
25-1111.00,25-11,"Criminal Justice and Law Enforcement Teachers, Postsecondary",22.0,0.2731519369859861,1.2970045538488497,0.0,0.41375685534602386
25-1112.00,25-11,"Law Teachers, Postsecondary",23.0,0.20514292197428532,1.2900585469497072,0.0,0.3837676520811617
25-1113.00,25-11,"Social Work Teachers, Postsecondary",23.0,0.27094971991620115,1.2828044693687826,0.0,0.43139664627441343
25-1121.00,25-11,"Art, Drama, and Music Teachers, Postsecondary",27.0,0.14342963458974828,1.2762441751398135,0.03690587118098788,0.44603914427325264
25-1122.00,25-11,"Communications Teachers, Postsecondary",22.0,0.22628872048917592,1.2894629832840927,0.0,0.41310847654419325
25-1123.00,25-11,"English Language and Literature Teachers, Postsecondary",30.0,0.132478633,1.2804754271,0.0,0.46038105399999996
25-1124.00,25-11,"Foreign Language and Literature Teachers, Postsecondary",24.0,0.2518821238158743,1.285953968008389,0.0,0.40610884121380947
25-1125.00,25-11,"History Teachers, Postsecondary",25.0,0.24547523918099046,1.2849571910017124,0.0,0.3862577175496913
25-1126.00,25-11,"Philosophy and Religion Teachers, Postsecondary",23.0,0.26645410773354594,1.2828626730171373,0.0,0.38009565361990433
25-1191.00,25-11,Graduate Teaching Assistants,19.0,0.21764705978235294,1.272897058227103,0.0,0.12117646987882352
25-1192.00,25-11,"Home Economics Teachers, Postsecondary",22.0,0.23430114864010806,1.2904343913330407,0.0,0.4047940588335585
25-1193.00,25-11,"Recreation and Fitness Studies Teachers, Postsecondary",23.0,0.2818131558820343,1.2871641789519404,0.0,0.4150359271534551
25-1194.00,25-11,"Vocational Education Teachers, Postsecondary",20.0,0.143559751168151,1.2950817494229427,0.0,0.33896052020257866
25-2011.00,25-20,"Preschool Teachers, Except Special Education",34.0,0.056443099701808705,1.2191498343595542,0.11879794526764727,0.23661059555795633
25-2012.00,25-20,"Kindergarten Teachers, Except Special Education",37.0,0.0525580472116293,1.2314749520278763,0.08522387072164198,0.3052358464214624
25-2021.00,25-20,"Elementary School Teachers, Except Special Education",38.0,0.07691799861514592,1.249927373346586,0.08127558281995238,0.29506140586788604
25-2022.00,25-20,"Middle School Teachers, Except Special and Career/Technical Education",35.0,0.08913649014763231,1.2596957359897363,0.055710304217270266,0.3136204579641452
25-2023.00,25-20,"Career/Technical Education Teachers, Middle School",31.0,0.09598037740852979,1.2611805670481244,0.035527772040750145,0.2897610381764519
25-2031.00,25-20,"Secondary School Teachers, Except Special and Career/Technical Education",32.0,0.12951658155419896,1.262737171852846,0.03440026241280315,0.2860914054330968
25-2032.00,25-20,"Career/Technical Education Teachers, Secondary School",33.0,0.09225420072323741,1.2668491531994526,0.03417918089746246,0.33594732699215807
25-2051.00,25-20,"Special Education Teachers, Preschool",36.0,0.08333333333333333,1.244444444444444,0.08333333333333333,0.27777777777777773
25-2052.00,25-20,"Special Education Teachers, Kindergarten and Elementary School",40.0,0.09849853674954831,1.2645785308189088,0.05009033534701894,0.2530683456487447
25-2053.00,25-20,"Special Education Teachers, Middle School",40.0,0.05415027232490163,1.2590781337544688,0.052588845315533074,0.3490100560940604
25-2054.00,25-20,"Special Education Teachers, Secondary School",40.0,0.05241986214921435,1.2616216216264866,0.0265870510900691,0.3758642354104336
25-2059.01,25-20,Adapted Physical Education Specialists,19.0,0.15543181823788638,1.2584290958967421,0.0,0.26880701224677167
25-3011.00,25-30,Adult Basic and Secondary Education and Literacy Teachers and Instructors,39.0,0.12473656487947839,1.2888632769893245,0.027594835530887794,0.20613803749565335
25-3021.00,25-30,Self-Enrichment Education Teachers,30.0,0.09927536178695652,1.289755435015598,0.033061594595108705,0.23976449231576083
25-3099.02,25-30,Tutors,19.0,0.14665602709347167,1.3020343029735542,0.0,0.36404733326738475
25-4011.00,25-40,Archivists,13.0,0.24851390243758392,1.2999999999999998,0.08034515737449661,0.07804410527785242
25-4012.00,25-40,Curators,15.0,0.20438611888333627,1.2733596975938342,0.07747618247204748,0.06974654032518426
25-4013.00,25-40,Museum Technicians and Conservators,25.0,0.08776854163024937,1.2506207490332397,0.3437331257192056,0.16344596758695887
25-4021.00,25-40,Librarians,36.0,0.3676339310888391,1.3051264881641815,0.023735119908184485,0.16741071029910734
25-4031.00,25-40,Library Technicians,34.0,0.4613058753808939,1.2986761458788183,0.021982512351720194,0.02737599143801586
25-9011.00,25-90,Audio-Visual and Multimedia Collections Specialists,18.0,0.1010526310105263,1.290591093405911,0.23676112836761126,0.17327935373279352
25-9021.00,25-90,Farm and Home Management Advisors,15.0,0.27070604160811274,1.3012898843600136,0.0,0.14358452254887982
25-9031.00,25-90,Instructional Coordinators,19.0,0.3122578853161318,1.305188156922178,0.0,0.3227725491584118
25-9031.01,25-90,Instructional Designers and Technologists,23.0,0.443795309,1.3170182842999998,0.0,0.295575026
25-9041.00,25-90,Teacher Assistants,32.0,0.14999571064995282,1.2508800557596804,0.08465699293122692,0.19318279412501072
27-1011.00,27-10,Art Directors,16.0,0.26070878099630196,1.31494607094376,0.0,0.2431432955922958
27-1012.00,27-10,Craft Artists,15.0,0.0,1.3155919156844085,0.3607635576392364,0.0
27-1013.00,27-10,"Fine Artists, Including Painters, Sculptors, and Illustrators",26.0,0.0,1.315294249348232,0.19266055056880732,0.03837547711736402
27-1014.00,27-10,Multimedia Artists and Animators,14.0,0.2834598481022773,1.3766679986800245,0.06112664710027966,0.07391130333040347
27-1021.00,27-10,Commercial and Industrial Designers,17.0,0.10658409249217729,1.3190677965669493,0.056062579784876124,0.12011082668155158
27-1022.00,27-10,Fashion Designers,20.0,0.14641509243924528,1.304905660614717,0.08742138426226415,0.05723270417169811
27-1023.00,27-10,Floral Designers,16.0,0.0,1.2181142592580587,0.1254064114788666,0.11596221996996457
27-1024.00,27-10,Graphic Designers,17.0,0.3029568625467765,1.3656810474177412,0.02956858946776539,0.0
27-1025.00,27-10,Interior Designers,11.0,0.266988256,1.2961828866,0.0,0.192743288
27-1026.00,27-10,Merchandise Displayers and Window Trimmers,25.0,0.03986536296013463,1.2887135800112863,0.4763858155236142,0.08057220991942779
27-1027.00,27-10,Set and Exhibit Designers,27.0,0.028678076996267305,1.2923160964689369,0.06900946958466857,0.21158047559468338
27-2011.00,27-20,Actors,19.0,0.0,1.2213000000426,0.10057142420114283,0.0
27-2012.01,27-20,Producers,24.0,0.3381302808992641,1.2969919931631682,0.0,0.4206881601655487
27-2012.02,27-20,"Directors- Stage, Motion Pictures, Television, and Radio",25.0,0.11745891670795192,1.2930296681766735,0.0,0.24859380126546815
27-2012.03,27-20,Program Directors,23.0,0.4050507284303044,1.2915086015490516,0.08557565251345392,0.394905159369431
27-2012.04,27-20,Talent Directors,13.0,0.16770587045323584,1.3071167495797464,0.0,0.2846699681898514
27-2012.05,27-20,Technical Directors/Managers,15.0,0.13708318878208142,1.2927079825052037,0.13354664473610636,0.46615022205995277
27-2021.00,27-20,Athletes and Sports Competitors,9.0,0.0,1.1646335322121988,0.45707831725753006,0.11295180932228914
27-2022.00,27-20,Coaches and Scouts,28.0,0.11116144144283387,1.2624841458005076,0.0,0.5105997436608082
27-2023.00,27-20,"Umpires, Referees, and Other Sports Officials",15.0,0.18962373693021714,1.2355710259248467,0.0,0.559091656536383
27-2031.00,27-20,Dancers,13.0,0.0,1.1809695123052073,0.25127816853323237,0.06835826677731494
27-2032.00,27-20,Choreographers,18.0,0.0,1.2648694188325191,0.055040718045773644,0.34245998250673965
27-2041.01,27-20,Music Directors,18.0,0.1077352599226474,1.2904910487950896,0.0,0.5135490238645097
27-2041.04,27-20,Music Composers and Arrangers,22.0,0.41033792828270343,1.4201813265114505,0.0,0.04898151439185211
27-2042.01,27-20,Singers,13.0,0.06690140652816905,1.2357672348131208,0.2236842100789474,0.06875463448739803
27-2042.02,27-20,"Musicians, Instrumental",15.0,0.05896387347409684,1.2692229053305726,0.0,0.1283231112080778
27-3011.00,27-30,Radio and Television Announcers,21.0,0.46171428653828567,1.3025015880974982,0.09866666390133333,0.17104762082895236
27-3012.00,27-30,Public Address System and Other Announcers,14.0,0.43548709441948374,1.2927985592119424,0.0,0.2986597279463891
27-3021.00,27-30,Broadcast News Analysts,8.0,0.5096101096155956,1.3,0.0,0.12712795491488182
27-3022.00,27-30,Reporters and Correspondents,27.0,0.2475142358618594,1.2757988220890533,0.1092769600825368,0.11159378197827982
27-3031.00,27-30,Public Relations Specialists,18.0,0.23187509981125376,1.3093368376548,0.0,0.11377338032338843
27-3041.00,27-30,Editors,20.0,0.4142473440844098,1.3143624503883233,0.0,0.19235196553996686
27-3042.00,27-30,Technical Writers,15.0,0.28932968313201096,1.339398084481806,0.0,0.06532147480403559
27-3043.04,27-30,Copy Writers,12.0,0.5788530503655915,1.3844683403340503,0.0,0.0
27-3043.05,27-30,"Poets, Lyricists and Creative Writers",16.0,0.10811699005422282,1.2879888267717878,0.0,0.1196187942727571
27-3091.00,27-30,Interpreters and Translators,17.0,0.42970355812474303,1.323099502030408,0.0,0.05796888707249781
27-4011.00,27-40,Audio and Video Equipment Technicians,29.0,0.31624350285481817,1.2906675816386926,0.21801784110449957,0.13537888579060883
27-4012.00,27-40,Broadcast Technicians,29.0,0.3515973721643764,1.2504332610538993,0.42582057283238517,0.15798687042188186
27-4013.00,27-40,Radio Operators,15.0,0.26356464084495246,1.2263564640844953,0.5305103767135727,0.0
27-4014.00,27-40,Sound Engineering Technicians,14.0,0.25383304628449743,1.299318569193867,0.37887564540988083,0.0
27-4021.00,27-40,Photographers,29.0,0.20376634159246731,1.266541731766917,0.44035103811929793,0.03610933192778134
27-4031.00,27-40,"Camera Operators, Television, Video, and Motion Picture",26.0,0.20419370987968052,1.2713829259562757,0.3753369931314029,0.1097353980849726
27-4032.00,27-40,Film and Video Editors,23.0,0.17898918701169725,1.3226550434343414,0.08960494650893851,0.13517987278503646
29-1011.00,29-10,Chiropractors,11.0,0.09575733212728003,1.1994845367154638,0.0,0.2513877894583663
29-1021.00,29-10,"Dentists, General",20.0,0.09212515992125161,1.171106199511062,0.2117017571170176,0.14330580243305804
29-1022.00,29-10,Oral and Maxillofacial Surgeons,14.0,0.0,1.1913676723345292,0.0,0.0
29-1023.00,29-10,Orthodontists,10.0,0.200879770222874,1.2695224132075829,0.3003770338098029,0.10012568260326773
29-1024.00,29-10,Prosthodontists,11.0,0.0,1.2494389163078554,0.2913402499212366,0.0
29-1031.00,29-10,Dietitians and Nutritionists,23.0,0.16624407650633885,1.2904971884425418,0.0,0.520670264189946
29-1041.00,29-10,Optometrists,10.0,0.30764206622991513,1.2005660800096232,0.0,0.09841062267298059
29-1051.00,29-10,Pharmacists,20.0,0.3581710434784081,1.298354905234547,0.10221361885351402,0.2991411627180356
29-1061.00,29-10,Anesthesiologists,18.0,0.22793928521327503,1.219706714486159,0.0,0.20259840374543353
29-1062.00,29-10,Family and General Practitioners,15.0,0.1303492368676832,1.2290867348399082,0.0,0.2510247545225446
29-1063.00,29-10,"Internists, General",19.0,0.262064894641416,1.2545840703087436,0.0,0.2546312677083186
29-1064.00,29-10,Obstetricians and Gynecologists,15.0,0.2719891735277401,1.2345361595288675,0.0,0.24853405696481734
29-1065.00,29-10,"Pediatricians, General",16.0,0.18380107507474194,1.2054529589055403,0.0,0.2996946308164899
29-1066.00,29-10,Psychiatrists,12.0,0.1395396214418415,1.2489916479040333,0.0,0.08779792464880828
29-1067.00,29-10,Surgeons,13.0,0.23919206373777457,1.236569809095464,0.0667965995304748,0.2271438710028348
29-1069.01,29-10,Allergists and Immunologists,16.0,0.33636619005459134,1.2608482646952688,0.0,0.054171331975083975
29-1069.02,29-10,Dermatologists,19.0,0.11366355627327111,1.242869107557382,0.0,0.16032543720650871
29-1069.03,29-10,Hospitalists,13.0,0.24948840425358118,1.2866302869935882,0.0,0.19031377766780358
29-1069.04,29-10,Neurologists,24.0,0.26049300300000006,1.2544589318000001,0.0,0.15589607100000002
29-1069.05,29-10,Nuclear Medicine Physicians,26.0,0.38012132970181994,1.2536630892049463,0.05758282686374241,0.1885207678278115
29-1069.06,29-10,Ophthalmologists,18.0,0.32655086608138967,1.2439826299722085,0.0,0.16339950003920603
29-1069.07,29-10,Pathologists,19.0,0.17035647118574115,1.2944090054236397,0.11307067047717317,0.15146966894121325
29-1069.08,29-10,Physical Medicine and Rehabilitation Physicians,15.0,0.20426969708539391,1.2265089848301798,0.0,0.06373828727476576
29-1069.09,29-10,Preventive Medicine Physicians,15.0,0.2624643887375357,1.292699430107301,0.0,0.27136752072863246
29-1069.10,29-10,Radiologists,29.0,0.29012396400615714,1.2625646500604957,0.03932353778097033,0.09498399205549625
29-1069.11,29-10,Sports Medicine Physicians,27.0,0.22487026282798397,1.2655775510917164,0.03315395023745915,0.2063232742545647
29-1069.12,29-10,Urologists,14.0,0.29146221954268886,1.23501799172491,0.15096499724517504,0.20461236597693816
29-1071.00,29-10,Physician Assistants,12.0,0.27181715112731397,1.241820929327163,0.0,0.15621458175141673
29-1071.01,29-10,Anesthesiologist Assistants,16.0,0.06558311640975194,1.2186341600322925,0.12517821387339606,0.05731394448417449
29-1081.00,29-10,Podiatrists,11.0,0.1017899478624111,1.2344835029758463,0.08755661316131114,0.17942635323204656
29-1122.00,29-11,Occupational Therapists,17.0,0.13419974747619723,1.2942788529370675,0.11724819728973017,0.33860714772467865
29-1122.01,29-11,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",20.0,0.04836248359596196,1.2299565674885666,0.0,0.46073482320424913
29-1123.00,29-11,Physical Therapists,24.0,0.04642892457858343,1.239968388758925,0.10431690154677466,0.19391484859310482
29-1124.00,29-11,Radiation Therapists,22.0,0.23444298109551753,1.2358190832312963,0.26661944693210565,0.08722047726773241
29-1125.00,29-11,Recreational Therapists,10.0,0.10099637909103258,1.2508831512420517,0.0,0.28917573239741845
29-1125.01,29-11,Art Therapists,25.0,0.08445873837834954,1.2476634513065379,0.040836011633440465,0.12604501604180063
29-1125.02,29-11,Music Therapists,30.0,0.03693473270452213,1.2658827244729385,0.03275195473798436,0.06771367745829059
29-1126.00,29-11,Respiratory Therapists,22.0,0.09455879475647035,1.1940900754527204,0.17913185143305477,0.1703688623629509
29-1127.00,29-11,Speech-Language Pathologists,22.0,0.09900430332688381,1.271747002062831,0.04774835971079429,0.2704231706985744
29-1128.00,29-11,Exercise Physiologists,25.0,0.03433306906866614,1.2617797944235596,0.07665745915331491,0.22760457445520915
29-1131.00,29-11,Veterinarians,23.0,0.07869828697692227,1.211060298956216,0.09826651172253535,0.12942677631745192
29-1141.00,29-11,Registered Nurses,28.0,0.10844903338587875,1.2156789699449375,0.03344056873569252,0.16500169063003722
29-1141.01,29-11,Acute Care Nurses,27.0,0.14744413044233243,1.2138410819415233,0.11507834934523506,0.06695778720087336
29-1141.02,29-11,Advanced Practice Psychiatric Nurses,24.0,0.132428498853999,1.222287930112031,0.0,0.03431895448046536
29-1141.03,29-11,Critical Care Nurses,29.0,0.13895291344649324,1.2117797166769508,0.07367467735758967,0.09236088295554826
29-1141.04,29-11,Clinical Nurse Specialists,29.0,0.2679848553920909,1.282137147807177,0.0,0.30601598316390405
29-1151.00,29-11,Nurse Anesthetists,24.0,0.17086031341193342,1.2291951895869009,0.24098057593940791,0.03820536619768731
29-1161.00,29-11,Nurse Midwives,20.0,0.3080386606829562,1.2541511094379199,0.0,0.08972106257753132
29-1171.00,29-11,Nurse Practitioners,27.0,0.33289256433818176,1.2823636363939999,0.039421487566363635,0.18380165297818182
29-1181.00,29-11,Audiologists,22.0,0.13341255546634978,1.2478664791085339,0.10618990957524035,0.34698066061207733
29-1199.01,29-11,Acupuncturists,18.0,0.059566326893494906,1.2059948984899236,0.05420918481313777,0.11186224767793372
29-1199.04,29-11,Naturopathic Physicians,20.0,0.24177854339647734,1.2227737400792709,0.04446360291193492,0.11466929393077964
29-1199.05,29-11,Orthoptists,16.0,0.1672292150067506,1.2617827553413934,0.0,0.05860693470328322
29-2011.00,29-20,Medical and Clinical Laboratory Technologists,16.0,0.20041637201873674,1.2751145038801528,0.44788341815475385,0.05565579450451076
29-2011.01,29-20,Cytogenetic Technologists,30.0,0.3090031462578805,1.2962041992442408,0.31492722803276535,0.05360930396284645
29-2011.02,29-20,Cytotechnologists,14.0,0.2116342610581713,1.282082597210413,0.21581230407906152,0.06958059234790295
29-2011.03,29-20,Histotechnologists and Histologic Technicians,14.0,0.0,1.2354054055291888,0.6535472946929054,0.1293918937412162
29-2012.00,29-20,Medical and Clinical Laboratory Technicians,15.0,0.1324328277810894,1.2469094114850976,0.4745264959650564,0.05960945525179857
29-2021.00,29-20,Dental Hygienists,17.0,0.1304468882611722,1.1469720178743004,0.27565084389127104,0.11012112275302804
29-2031.00,29-20,Cardiovascular Technologists and Technicians,25.0,0.23683270818452062,1.2335565077926351,0.2780753458235136,0.03338689589823243
29-2032.00,29-20,Diagnostic Medical Sonographers,20.0,0.2550191739658245,1.2179562372721184,0.45116174239995493,0.04477780092544544
29-2033.00,29-20,Nuclear Medicine Technologists,17.0,0.2903642427734436,1.2407129940671657,0.4190131754577628,0.048953759118832325
29-2034.00,29-20,Radiologic Technologists,23.0,0.12718351778056924,1.2254072625557015,0.27075564079057896,0.10843964851815507
29-2035.00,29-20,Magnetic Resonance Imaging Technologists,23.0,0.16614068864878342,1.2393260715370868,0.2590858168089178,0.03563066321144255
29-2041.00,29-20,Emergency Medical Technicians and Paramedics,15.0,0.0,1.1799108420785736,0.13603681517658905,0.06456715703307452
29-2051.00,29-20,Dietetic Technicians,12.0,0.15336897777304823,1.2740962566072302,0.0,0.42395722660834234
29-2052.00,29-20,Pharmacy Technicians,20.0,0.4063114111893424,1.2259160789774823,0.2500288965008669,0.0
29-2053.00,29-20,Psychiatric Technicians,16.0,0.0,1.1810473811286781,0.12542174185433463,0.2468827909027432
29-2054.00,29-20,Respiratory Therapy Technicians,19.0,0.1570028813719885,1.2210144091159425,0.2668587929325648,0.09521613961913546
29-2055.00,29-20,Surgical Technologists,16.0,0.05436684047772846,1.16665321013371,0.252455928931234,0.0
29-2056.00,29-20,Veterinary Technologists and Technicians,31.0,0.09501100185033007,1.2152531179575934,0.2332355109970653,0.061848861855465856
